municipality_name,date,temp_mean_c,temp_min_c,temp_max_c,humidity_mean_pct,rainfall_sum_mm
Laak,2025-10-21,26.40,24.00,31.50,90.00,5.50
Laak,2025-10-22,25.80,23.20,31.40,91.00,7.00
Laak,2025-10-23,26.50,23.60,31.90,89.00,4.20
Laak,2025-10-24,26.50,24.00,32.00,88.00,11.20
Laak,2025-10-25,25.50,22.70,30.60,92.00,21.90
Laak,2025-10-26,25.00,23.40,28.20,94.00,22.40
Laak,2025-10-27,26.30,22.60,30.50,86.00,0.00
Laak,2025-10-28,25.80,23.40,28.60,92.00,1.50
Laak,2025-10-29,25.70,23.10,30.40,90.00,1.10
Laak,2025-10-30,25.90,23.80,30.10,92.00,10.00
Laak,2025-10-31,26.30,23.50,30.50,90.00,2.40
Laak,2025-11-01,26.00,23.80,30.60,92.00,12.50
Laak,2025-11-02,25.80,22.20,31.60,90.00,13.10
Laak,2025-11-03,25.10,22.80,29.90,92.00,6.70
Laak,2025-11-04,27.00,23.50,32.00,82.00,0.20
Laak,2025-11-05,27.70,23.70,33.70,83.00,5.70
Laak,2025-11-06,26.40,23.50,32.50,90.00,15.40
Laak,2025-11-07,27.00,22.60,32.50,84.00,0.00
Laak,2025-11-08,26.50,22.90,30.80,86.00,1.10
Laak,2025-11-09,28.30,25.00,31.90,72.00,0.00
Laak,2025-11-10,28.20,24.70,33.30,77.00,2.50
Laak,2025-11-11,27.20,23.80,32.70,85.00,5.90
Laak,2025-11-12,26.90,23.00,31.60,86.00,3.00
Laak,2025-11-13,25.30,22.80,30.10,92.00,20.60
Laak,2025-11-14,24.80,23.20,27.80,96.00,44.60
Laak,2025-11-15,25.20,23.90,29.00,94.00,11.70
Laak,2025-11-16,25.40,23.50,28.00,94.00,9.70
Laak,2025-11-17,25.30,23.00,30.00,92.00,9.10
Laak,2025-11-18,25.20,22.60,28.50,93.00,5.90
Laak,2025-11-19,24.90,23.70,27.90,94.00,10.50
Laak,2025-11-20,26.00,22.50,30.80,86.00,0.70
Laak,2025-11-21,26.00,22.80,30.20,85.00,1.70
Laak,2025-11-22,26.60,22.90,32.00,84.00,3.10
Laak,2025-11-23,25.40,23.50,28.50,95.00,8.60
Laak,2025-11-24,25.30,24.10,27.50,94.00,12.00
Laak,2025-11-25,27.30,24.20,31.40,83.00,0.80
Laak,2025-11-26,27.30,24.40,32.20,86.00,4.40
Laak,2025-11-27,26.40,23.90,31.90,91.00,8.70
Laak,2025-11-28,26.10,23.00,31.10,90.00,9.30
Laak,2025-11-29,26.20,23.50,31.20,91.00,3.50
Laak,2025-11-30,26.70,23.70,31.10,86.00,0.80
Laak,2025-12-01,24.80,23.90,26.80,94.00,11.70
Laak,2025-12-02,26.20,22.70,30.80,86.00,1.30
Laak,2025-12-03,26.20,22.60,30.50,86.00,0.50
Laak,2025-12-04,26.10,22.70,31.00,86.00,3.80
Laak,2025-12-05,25.50,23.00,30.50,92.00,12.20
Laak,2025-12-06,26.00,23.00,32.10,90.00,9.90
Laak,2025-12-07,26.00,22.60,31.10,90.00,4.00
Laak,2025-12-08,26.60,23.80,31.00,86.00,0.30
Laak,2025-12-09,26.50,23.00,31.00,85.00,0.50
Laak,2025-12-10,26.00,22.50,30.50,87.00,2.00
Laak,2025-12-11,26.50,23.40,31.20,86.00,2.00
Laak,2025-12-12,26.60,23.60,31.60,83.00,1.00
Laak,2025-12-13,26.20,22.40,31.30,83.00,0.10
Laak,2025-12-14,25.50,23.20,30.00,91.00,7.20
Laak,2025-12-15,25.00,23.00,28.50,93.00,8.60
Laak,2025-12-16,25.80,22.50,30.20,87.00,2.10
Laak,2025-12-17,24.90,23.30,28.40,93.00,5.80
Laak,2025-12-18,24.60,23.00,27.10,95.00,10.90
Laak,2025-12-19,24.50,22.70,27.50,95.00,11.90
Laak,2025-12-20,25.10,23.10,29.70,92.00,14.40
Laak,2025-12-21,25.20,23.10,30.10,92.00,12.40
Laak,2025-12-22,25.40,23.60,29.30,92.00,1.80
Laak,2025-12-23,24.90,22.90,27.60,95.00,12.00
Laak,2025-12-24,25.40,23.20,29.50,93.00,5.90
Laak,2025-12-25,25.80,23.20,31.10,89.00,0.70
Laak,2025-12-26,26.10,22.10,31.20,85.00,0.20
Laak,2025-12-27,25.50,23.40,29.10,92.00,13.10
Laak,2025-12-28,25.10,23.00,28.40,92.00,0.90
Laak,2025-12-29,25.70,22.50,30.00,91.00,7.30
Laak,2025-12-30,25.90,23.90,31.50,91.00,19.60
Laak,2025-12-31,26.30,23.40,31.50,87.00,1.90
Laak,2026-01-01,26.10,23.00,30.60,89.00,2.30
Laak,2026-01-02,25.10,23.10,29.80,93.00,13.50
Laak,2026-01-03,25.20,22.90,30.20,92.00,7.40
Laak,2026-01-04,24.90,23.00,29.40,94.00,27.50
Laak,2026-01-05,25.50,22.30,29.80,87.00,0.00
Laak,2026-01-06,25.90,22.30,31.80,86.00,3.30
Laak,2026-01-07,26.30,22.90,31.50,87.00,0.90
Laak,2026-01-08,26.30,22.80,30.50,86.00,1.40
Laak,2026-01-09,26.50,23.00,30.90,85.00,0.50
Laak,2026-01-10,25.10,22.60,28.10,92.00,14.40
Laak,2026-01-11,24.60,22.50,28.20,92.00,3.00
Laak,2026-01-12,25.60,22.30,30.80,87.00,1.10
Laak,2026-01-13,24.40,22.50,28.50,92.00,4.40
Laak,2026-01-14,24.60,22.70,27.70,93.00,8.20
Laak,2026-01-15,25.20,22.80,28.50,89.00,2.10
Laak,2026-01-16,25.70,22.50,30.60,89.00,15.50
Laak,2026-01-17,27.00,22.60,32.80,79.00,0.00
Laak,2026-01-18,26.90,22.90,31.90,76.00,0.00
Laak,2026-01-19,26.60,23.30,31.50,85.00,8.80
Laak,2026-01-20,26.40,23.40,31.30,83.00,0.10
Laak,2026-01-21,25.90,22.10,30.80,80.00,0.20
Laak,2026-01-22,24.70,22.00,29.20,86.00,2.00
Laak,2026-01-23,24.90,21.70,28.90,81.00,0.50
Laak,2026-01-24,24.30,21.80,29.30,88.00,10.90
Laak,2026-01-25,24.20,22.50,26.80,89.00,8.40
Laak,2026-01-26,25.30,22.00,29.40,86.00,1.00
Laak,2026-01-27,25.90,23.00,31.00,88.00,4.60
Laak,2026-01-28,25.00,22.60,28.20,88.00,1.90
Laak,2026-01-29,25.30,21.80,29.90,79.00,0.50
Laak,2026-01-30,24.30,21.20,29.10,85.00,0.50
Laak,2026-01-31,25.10,21.10,30.60,86.00,1.80
Laak,2026-02-01,25.80,22.60,31.10,85.00,1.10
Laak,2026-02-02,25.30,22.50,30.00,90.00,10.50
Laak,2026-02-03,24.20,23.00,27.40,95.00,18.50
Laak,2026-02-04,24.90,21.90,28.90,88.00,0.70
Laak,2026-02-05,23.80,23.00,24.50,96.00,49.60
Laak,2026-02-06,26.50,22.80,31.90,86.00,4.10
Laak,2026-02-07,26.80,22.50,32.50,84.00,21.00
Laak,2026-02-08,25.70,23.10,29.90,88.00,6.20
Laak,2026-02-09,25.60,22.50,30.30,89.00,9.60
Laak,2026-02-10,25.50,23.10,30.30,90.00,2.90
Laak,2026-02-11,25.50,23.10,29.80,90.00,2.60
Laak,2026-02-12,25.10,22.80,29.20,91.00,26.50
Laak,2026-02-13,25.30,22.90,29.40,89.00,43.60
Laak,2026-02-14,25.20,21.60,29.90,89.00,3.10
Laak,2026-02-15,25.70,22.00,31.00,85.00,1.40
Laak,2026-02-16,26.00,23.10,30.90,84.00,1.80
Laak,2026-02-17,25.80,22.50,30.50,85.00,1.60
Laak,2026-02-18,24.10,23.10,25.70,95.00,20.50
Laak,2026-02-19,23.60,22.70,25.70,97.00,41.30
Laak,2026-02-20,23.20,22.50,24.50,97.00,111.80
Laak,2026-02-21,24.40,22.50,27.90,94.00,12.60
Laak,2026-02-22,23.90,22.80,25.90,97.00,29.80
Laak,2026-02-23,24.70,22.90,28.10,94.00,7.10
Laak,2026-02-24,25.50,22.60,29.60,91.00,4.10
Laak,2026-02-25,25.00,22.20,29.00,92.00,24.10
Laak,2026-02-26,23.90,23.00,25.70,97.00,19.40
Laak,2026-02-27,25.60,22.10,31.00,85.00,1.00
Laak,2026-02-28,25.50,22.70,29.90,86.00,1.50
Laak,2026-03-01,25.70,22.40,31.10,86.00,2.60
Laak,2026-03-02,26.10,22.90,31.30,84.00,0.80
Laak,2026-03-03,25.00,22.20,27.80,90.00,2.10
Laak,2026-03-04,25.40,22.70,29.50,90.00,6.30
Laak,2026-03-05,25.90,23.00,29.80,84.00,0.70
Laak,2026-03-06,26.10,22.30,30.90,81.00,0.20
Laak,2026-03-07,25.50,22.00,30.90,87.00,4.80
Laak,2026-03-08,25.00,22.60,29.50,93.00,18.10
Laak,2026-03-09,24.30,23.00,27.50,96.00,37.40
Laak,2026-03-10,24.20,22.50,27.90,93.00,19.80
Laak,2026-03-11,24.20,22.00,28.00,92.00,16.30
Laak,2026-03-12,23.80,21.10,28.10,93.00,9.10
Laak,2026-03-13,24.10,21.10,27.90,90.00,5.30
Laak,2026-03-14,23.70,20.50,27.90,83.00,2.10
Laak,2026-03-15,23.50,18.90,29.30,79.00,0.20
Laak,2026-03-16,23.60,19.00,28.60,81.00,0.40
Laak,2026-03-17,24.70,20.10,30.20,80.00,0.20
Laak,2026-03-18,24.90,20.20,29.40,86.00,0.70
Laak,2026-03-19,25.30,22.10,29.50,86.00,2.10
Laak,2026-03-20,24.50,21.00,29.40,89.00,3.30
Laak,2026-03-21,24.30,22.40,28.00,94.00,11.70
Laak,2026-03-22,25.00,22.00,29.40,85.00,1.50
Laak,2026-03-23,25.10,20.40,30.70,82.00,0.40
Laak,2026-03-24,25.70,21.20,31.00,84.00,0.00
Laak,2026-03-25,26.40,22.10,31.50,84.00,1.80
Laak,2026-03-26,24.30,23.20,26.00,96.00,141.90
Laak,2026-03-27,25.20,21.00,30.20,89.00,2.70
Laak,2026-03-28,25.90,22.90,30.90,79.00,0.00
Laak,2026-03-29,25.00,19.50,31.00,79.00,0.00
Laak,2026-03-30,25.30,20.70,30.90,82.00,1.20
Laak,2026-03-31,25.40,21.40,30.00,85.00,1.20
Laak,2026-04-01,26.00,22.00,30.60,83.00,0.00
Laak,2026-04-02,26.30,22.10,31.10,79.00,0.20
Laak,2026-04-03,26.30,22.10,31.10,79.00,0.50
Laak,2026-04-04,26.30,23.20,31.00,84.00,3.10
Laak,2026-04-05,26.30,22.70,30.40,85.00,0.80
Laak,2026-04-06,26.30,22.10,31.50,82.00,0.20
Laak,2026-04-07,26.30,23.70,31.00,87.00,8.30
Laak,2026-04-08,26.00,23.20,30.80,88.00,2.00
Laak,2026-04-09,26.50,22.10,31.60,79.00,0.30
Laak,2026-04-10,26.80,23.00,32.00,83.00,4.70
Laak,2026-04-11,26.50,22.40,32.00,80.00,0.10
Laak,2026-04-12,26.40,21.60,31.80,74.00,0.00
Laak,2026-04-13,26.40,21.10,32.70,75.00,0.00
Laak,2026-04-14,26.60,21.50,32.20,78.00,0.10
Laak,2026-04-15,26.70,22.50,32.00,79.00,0.80
Laak,2026-04-16,26.80,21.60,32.70,76.00,0.00
Laak,2026-04-17,27.10,22.50,32.70,74.00,1.40
Laak,2026-04-18,27.10,22.40,32.60,73.00,0.00
Laak,2026-04-19,27.20,22.50,33.40,72.00,0.00
Laak,2026-04-20,26.90,21.50,33.00,74.00,0.00
Laak,2026-04-21,27.00,22.80,31.70,78.00,0.80
Laak,2026-04-22,27.30,23.40,32.00,78.00,1.00
Laak,2026-04-23,27.90,23.50,33.80,77.00,0.00
Laak,2026-04-24,28.20,23.90,33.80,75.00,0.10
Laak,2026-04-25,27.50,23.50,31.60,79.00,2.10
Laak,2026-04-26,26.20,24.10,31.50,89.00,29.90
Laak,2026-04-27,27.60,23.70,33.60,79.00,0.40
Laak,2026-04-28,28.00,24.00,33.20,72.00,0.20
Laak,2026-04-29,27.80,22.80,33.20,70.00,0.00
Laak,2026-04-30,26.00,23.80,30.20,89.00,16.90
Laak,2026-05-01,25.30,23.40,29.20,94.00,20.00
Laak,2026-05-02,25.30,23.00,29.90,93.00,21.50
Laak,2026-05-03,26.40,23.60,31.50,89.00,6.50
Laak,2026-05-04,27.10,23.60,32.30,83.00,2.60
Laak,2026-05-05,27.30,23.20,33.30,83.00,0.90
Laak,2026-05-06,26.60,23.80,32.30,88.00,27.40
Laak,2026-05-07,26.30,23.90,30.80,92.00,14.20
Laak,2026-05-08,27.00,24.20,32.00,87.00,7.10
Laak,2026-05-09,26.60,23.40,31.10,87.00,5.70
Laak,2026-05-10,26.00,23.50,30.00,92.00,20.40
Laak,2026-05-11,27.80,23.70,33.00,84.00,2.10
Laak,2026-05-12,28.20,24.50,34.30,84.00,8.60
Laak,2026-05-13,27.80,24.00,33.10,87.00,7.60
Laak,2026-05-14,28.00,25.00,34.00,86.00,6.00
Laak,2026-05-15,27.90,23.70,33.40,83.00,3.40
Laak,2026-05-16,27.80,24.70,32.60,84.00,2.90
Laak,2026-05-17,28.30,25.00,32.90,81.00,1.90
Laak,2026-05-18,27.60,24.40,32.50,87.00,8.90
Laak,2026-05-19,27.00,24.10,32.50,89.00,12.60
Laak,2026-05-20,28.10,23.90,33.70,81.00,1.10
Laak,2026-05-21,28.20,24.00,33.80,81.00,1.10
Laak,2026-05-22,26.50,24.50,31.60,89.00,10.30
Laak,2026-05-23,25.90,24.00,30.20,94.00,33.10
Laak,2026-05-24,26.50,24.00,30.40,92.00,11.30
Laak,2026-05-25,27.40,24.50,31.80,88.00,3.50
Laak,2026-05-26,26.80,24.00,31.60,89.00,16.00
Laak,2026-05-27,27.10,24.40,33.20,88.00,5.60
Laak,2026-05-28,27.20,23.60,32.50,87.00,1.80
Laak,2026-05-29,27.10,24.40,32.80,88.00,7.20
Laak,2026-05-30,27.70,24.60,32.60,87.00,2.70
Laak,2026-05-31,27.10,24.40,32.50,87.00,7.50
Mabini,2023-01-01,25.00,23.30,27.60,91.00,8.30
Mabini,2023-01-02,24.90,23.90,27.00,93.00,70.70
Mabini,2023-01-03,25.20,23.70,28.30,91.00,49.50
Mabini,2023-01-04,25.40,24.10,27.40,92.00,14.90
Mabini,2023-01-05,25.60,23.80,29.70,91.00,17.30
Mabini,2023-01-06,26.50,23.50,31.40,84.00,1.00
Mabini,2023-01-07,24.60,23.70,25.80,93.00,20.20
Mabini,2023-01-08,24.60,23.00,26.10,91.00,11.20
Mabini,2023-01-09,25.70,24.40,28.00,87.00,11.00
Mabini,2023-01-10,25.70,24.10,27.80,88.00,9.10
Mabini,2023-01-11,25.50,23.80,27.60,90.00,10.00
Mabini,2023-01-12,25.50,23.90,27.90,89.00,11.50
Mabini,2023-01-13,26.10,24.20,29.90,89.00,8.70
Mabini,2023-01-14,25.40,23.90,28.10,92.00,24.90
Mabini,2023-01-15,26.50,24.30,30.30,87.00,1.70
Mabini,2023-01-16,26.30,24.40,29.80,90.00,3.10
Mabini,2023-01-17,26.00,24.00,29.40,90.00,12.10
Mabini,2023-01-18,25.80,23.70,29.30,92.00,28.60
Mabini,2023-01-19,26.40,23.60,31.00,87.00,3.10
Mabini,2023-01-20,26.50,23.80,30.00,84.00,0.40
Mabini,2023-01-21,24.90,23.40,28.50,90.00,23.80
Mabini,2023-01-22,24.30,23.40,25.50,95.00,28.50
Mabini,2023-01-23,24.80,23.40,27.00,92.00,21.70
Mabini,2023-01-24,25.50,23.60,29.10,90.00,13.60
Mabini,2023-01-25,24.80,23.50,27.10,88.00,21.10
Mabini,2023-01-26,25.30,23.90,27.90,88.00,37.20
Mabini,2023-01-27,25.50,23.50,28.60,91.00,14.90
Mabini,2023-01-28,26.70,23.60,31.40,86.00,1.60
Mabini,2023-01-29,25.20,24.10,26.80,91.00,20.80
Mabini,2023-01-30,25.50,24.20,28.70,92.00,20.60
Mabini,2023-01-31,25.80,23.90,28.20,92.00,5.40
Mabini,2023-02-01,26.60,23.40,30.10,86.00,0.90
Mabini,2023-02-02,26.50,23.80,31.20,84.00,1.50
Mabini,2023-02-03,26.90,23.50,31.60,79.00,0.10
Mabini,2023-02-04,25.50,23.90,28.30,88.00,7.60
Mabini,2023-02-05,25.30,22.90,29.90,89.00,36.10
Mabini,2023-02-06,25.90,23.30,30.80,86.00,2.60
Mabini,2023-02-07,25.70,23.70,29.50,88.00,2.60
Mabini,2023-02-08,25.10,22.90,29.20,88.00,10.30
Mabini,2023-02-09,25.40,23.00,29.20,89.00,4.80
Mabini,2023-02-10,26.40,23.40,30.70,85.00,0.70
Mabini,2023-02-11,26.30,23.40,30.30,84.00,1.20
Mabini,2023-02-12,26.60,23.80,31.50,80.00,0.30
Mabini,2023-02-13,25.40,24.20,27.20,89.00,14.80
Mabini,2023-02-14,25.20,23.70,27.70,90.00,35.20
Mabini,2023-02-15,25.50,23.80,29.30,88.00,79.20
Mabini,2023-02-16,25.90,23.80,29.90,85.00,0.70
Mabini,2023-02-17,25.00,23.80,26.30,87.00,4.60
Mabini,2023-02-18,26.20,24.10,29.60,87.00,24.80
Mabini,2023-02-19,26.40,23.10,29.10,87.00,0.00
Mabini,2023-02-20,26.90,25.00,28.90,85.00,5.40
Mabini,2023-02-21,25.80,23.70,29.20,91.00,19.40
Mabini,2023-02-22,25.80,23.50,30.10,89.00,17.80
Mabini,2023-02-23,26.80,23.90,31.40,87.00,1.40
Mabini,2023-02-24,26.20,23.70,30.40,90.00,4.60
Mabini,2023-02-25,26.10,23.80,30.50,89.00,12.60
Mabini,2023-02-26,26.50,23.70,30.40,84.00,0.70
Mabini,2023-02-27,26.40,24.10,29.20,88.00,1.70
Mabini,2023-02-28,25.90,23.40,29.90,89.00,4.10
Mabini,2023-03-01,25.80,23.90,29.70,90.00,17.70
Mabini,2023-03-02,25.90,23.40,29.20,84.00,2.20
Mabini,2023-03-03,26.60,23.60,30.10,73.00,0.00
Mabini,2023-03-04,25.80,23.90,27.70,84.00,4.90
Mabini,2023-03-05,26.80,23.60,30.90,81.00,1.40
Mabini,2023-03-06,26.70,23.60,30.60,81.00,0.70
Mabini,2023-03-07,26.00,24.60,28.20,86.00,5.60
Mabini,2023-03-08,27.00,24.30,31.80,82.00,6.90
Mabini,2023-03-09,26.50,24.00,30.80,85.00,4.60
Mabini,2023-03-10,27.50,23.60,31.90,76.00,0.00
Mabini,2023-03-11,27.40,24.00,32.10,77.00,1.70
Mabini,2023-03-12,26.70,24.70,30.50,81.00,7.70
Mabini,2023-03-13,26.10,24.00,29.90,84.00,18.80
Mabini,2023-03-14,24.70,23.60,26.70,89.00,25.10
Mabini,2023-03-15,26.40,23.20,30.50,83.00,0.00
Mabini,2023-03-16,26.60,24.50,30.50,86.00,18.20
Mabini,2023-03-17,26.60,23.90,31.40,88.00,3.50
Mabini,2023-03-18,26.20,23.80,30.20,88.00,4.60
Mabini,2023-03-19,26.20,24.20,31.20,88.00,22.60
Mabini,2023-03-20,27.40,23.80,32.20,80.00,0.00
Mabini,2023-03-21,27.10,23.00,32.10,82.00,0.80
Mabini,2023-03-22,26.50,23.30,30.70,86.00,9.70
Mabini,2023-03-23,26.50,23.30,31.00,87.00,5.60
Mabini,2023-03-24,26.30,24.10,29.60,90.00,16.70
Mabini,2023-03-25,27.10,24.00,31.40,87.00,3.30
Mabini,2023-03-26,27.10,23.90,31.40,84.00,1.20
Mabini,2023-03-27,26.30,24.20,30.40,88.00,4.60
Mabini,2023-03-28,26.10,24.20,29.70,89.00,18.80
Mabini,2023-03-29,25.10,23.50,29.00,92.00,35.90
Mabini,2023-03-30,25.70,23.90,30.00,91.00,33.10
Mabini,2023-03-31,26.00,24.30,28.90,89.00,10.90
Mabini,2023-04-01,25.50,23.80,29.90,91.00,26.70
Mabini,2023-04-02,25.90,24.20,29.70,91.00,18.00
Mabini,2023-04-03,26.60,23.80,30.90,86.00,3.50
Mabini,2023-04-04,27.10,24.10,31.30,81.00,2.30
Mabini,2023-04-05,26.30,23.70,31.10,86.00,21.20
Mabini,2023-04-06,27.10,24.30,31.30,81.00,2.60
Mabini,2023-04-07,27.30,24.30,32.10,80.00,0.70
Mabini,2023-04-08,27.20,25.00,31.50,80.00,2.40
Mabini,2023-04-09,26.40,24.20,31.00,86.00,11.70
Mabini,2023-04-10,26.80,23.70,29.80,81.00,0.00
Mabini,2023-04-11,27.10,24.30,29.50,82.00,0.20
Mabini,2023-04-12,27.10,23.80,30.10,86.00,1.30
Mabini,2023-04-13,27.20,25.00,30.10,89.00,2.30
Mabini,2023-04-14,26.90,24.70,29.60,89.00,4.70
Mabini,2023-04-15,26.60,24.70,30.20,90.00,3.40
Mabini,2023-04-16,27.00,24.50,30.00,88.00,1.80
Mabini,2023-04-17,26.90,24.40,29.70,89.00,8.40
Mabini,2023-04-18,27.00,24.40,30.40,88.00,11.00
Mabini,2023-04-19,27.70,24.50,31.80,85.00,1.40
Mabini,2023-04-20,27.40,25.20,30.40,86.00,3.70
Mabini,2023-04-21,27.10,25.00,30.30,87.00,6.30
Mabini,2023-04-22,26.80,24.60,30.30,89.00,8.80
Mabini,2023-04-23,27.00,24.20,31.10,89.00,12.70
Mabini,2023-04-24,27.20,24.80,30.30,89.00,8.70
Mabini,2023-04-25,27.90,24.20,32.30,85.00,0.50
Mabini,2023-04-26,27.70,24.10,31.40,85.00,2.70
Mabini,2023-04-27,27.00,24.30,31.00,89.00,10.80
Mabini,2023-04-28,28.20,24.70,32.30,84.00,3.00
Mabini,2023-04-29,27.40,25.40,31.70,86.00,21.50
Mabini,2023-04-30,26.70,24.90,30.60,89.00,24.60
Mabini,2023-05-01,27.40,24.50,31.40,85.00,5.50
Mabini,2023-05-02,26.50,25.00,29.80,90.00,20.60
Mabini,2023-05-03,27.00,24.80,29.10,88.00,5.70
Mabini,2023-05-04,27.10,24.60,30.60,89.00,8.40
Mabini,2023-05-05,26.90,25.00,30.70,89.00,14.90
Mabini,2023-05-06,27.00,25.00,30.20,89.00,9.10
Mabini,2023-05-07,27.50,24.70,30.20,87.00,1.40
Mabini,2023-05-08,28.20,25.00,32.60,87.00,2.00
Mabini,2023-05-09,28.70,25.30,33.50,81.00,4.30
Mabini,2023-05-10,28.30,25.10,32.60,83.00,1.20
Mabini,2023-05-11,27.40,24.30,30.90,89.00,0.70
Mabini,2023-05-12,27.70,25.40,30.70,89.00,2.50
Mabini,2023-05-13,27.80,25.10,31.40,88.00,9.60
Mabini,2023-05-14,27.10,25.10,30.90,88.00,23.30
Mabini,2023-05-15,26.90,24.40,31.60,89.00,7.70
Mabini,2023-05-16,27.20,24.90,31.30,88.00,7.50
Mabini,2023-05-17,27.60,24.80,31.20,87.00,11.50
Mabini,2023-05-18,27.30,25.00,30.90,88.00,5.30
Mabini,2023-05-19,26.60,25.20,28.90,90.00,11.30
Mabini,2023-05-20,26.90,24.70,29.60,86.00,1.10
Mabini,2023-05-21,27.20,24.80,31.40,88.00,22.80
Mabini,2023-05-22,27.10,25.10,30.20,88.00,3.90
Mabini,2023-05-23,27.20,25.10,30.70,87.00,20.20
Mabini,2023-05-24,26.90,25.00,29.50,89.00,2.40
Mabini,2023-05-25,27.20,25.40,30.70,90.00,8.00
Mabini,2023-05-26,27.50,25.50,30.30,86.00,13.70
Mabini,2023-05-27,28.30,26.10,31.20,79.00,6.80
Mabini,2023-05-28,28.40,25.80,30.90,81.00,0.00
Mabini,2023-05-29,28.60,27.30,30.80,79.00,0.10
Mabini,2023-05-30,28.60,27.10,30.40,80.00,0.50
Mabini,2023-05-31,28.70,27.20,30.30,78.00,0.00
Mabini,2023-06-01,28.80,27.90,30.60,79.00,0.00
Mabini,2023-06-02,28.70,26.50,31.40,82.00,15.60
Mabini,2023-06-03,27.50,25.10,31.20,88.00,2.10
Mabini,2023-06-04,27.10,25.10,30.70,89.00,10.60
Mabini,2023-06-05,27.10,25.50,30.10,89.00,9.10
Mabini,2023-06-06,27.10,24.90,30.40,88.00,18.00
Mabini,2023-06-07,27.50,25.50,30.60,87.00,0.70
Mabini,2023-06-08,27.90,25.50,30.90,82.00,8.40
Mabini,2023-06-09,27.90,25.60,31.00,83.00,1.70
Mabini,2023-06-10,28.50,26.80,30.70,79.00,0.10
Mabini,2023-06-11,27.90,25.60,30.30,86.00,0.00
Mabini,2023-06-12,28.00,25.70,30.40,86.00,4.40
Mabini,2023-06-13,26.90,24.50,30.50,88.00,13.70
Mabini,2023-06-14,26.60,25.30,29.00,89.00,22.10
Mabini,2023-06-15,26.80,24.90,28.70,90.00,2.80
Mabini,2023-06-16,26.10,25.00,27.30,92.00,14.80
Mabini,2023-06-17,26.40,24.60,29.80,91.00,25.20
Mabini,2023-06-18,26.80,24.80,30.10,89.00,16.80
Mabini,2023-06-19,26.50,24.70,29.90,90.00,24.00
Mabini,2023-06-20,26.50,24.60,30.50,89.00,8.80
Mabini,2023-06-21,26.30,23.90,30.00,88.00,15.50
Mabini,2023-06-22,26.80,25.40,29.00,89.00,9.90
Mabini,2023-06-23,26.70,24.60,29.90,90.00,7.10
Mabini,2023-06-24,26.90,24.80,30.00,87.00,7.30
Mabini,2023-06-25,27.10,24.50,30.50,85.00,0.50
Mabini,2023-06-26,27.00,24.50,29.50,88.00,0.00
Mabini,2023-06-27,27.50,24.80,30.40,86.00,0.80
Mabini,2023-06-28,27.00,24.50,30.50,86.00,9.50
Mabini,2023-06-29,26.30,24.00,29.80,88.00,3.80
Mabini,2023-06-30,26.80,24.30,30.60,89.00,19.20
Mabini,2023-07-01,27.00,24.00,30.20,89.00,5.40
Mabini,2023-07-02,26.60,24.80,30.30,90.00,11.60
Mabini,2023-07-03,25.70,24.40,28.00,93.00,50.60
Mabini,2023-07-04,26.00,24.10,29.00,90.00,33.50
Mabini,2023-07-05,27.10,23.50,31.60,85.00,10.50
Mabini,2023-07-06,26.80,24.60,30.80,89.00,17.60
Mabini,2023-07-07,26.80,23.90,30.60,87.00,16.90
Mabini,2023-07-08,26.50,24.10,30.60,88.00,25.40
Mabini,2023-07-09,26.40,23.30,30.20,89.00,4.50
Mabini,2023-07-10,27.00,24.20,31.90,84.00,3.30
Mabini,2023-07-11,26.90,24.10,30.30,85.00,4.10
Mabini,2023-07-12,27.00,24.90,28.70,87.00,3.00
Mabini,2023-07-13,27.50,26.00,30.20,80.00,10.00
Mabini,2023-07-14,28.20,26.50,30.40,77.00,0.00
Mabini,2023-07-15,28.10,25.60,31.60,79.00,0.00
Mabini,2023-07-16,28.20,25.80,30.80,78.00,0.40
Mabini,2023-07-17,27.80,24.90,30.50,79.00,8.10
Mabini,2023-07-18,25.80,24.40,27.70,89.00,13.80
Mabini,2023-07-19,26.30,24.00,30.40,82.00,1.00
Mabini,2023-07-20,27.20,23.50,30.70,83.00,4.20
Mabini,2023-07-21,27.50,24.20,30.60,82.00,1.20
Mabini,2023-07-22,27.10,25.60,29.70,84.00,4.40
Mabini,2023-07-23,28.00,25.00,30.60,76.00,0.20
Mabini,2023-07-24,27.80,25.70,30.20,78.00,1.40
Mabini,2023-07-25,27.90,26.40,30.00,78.00,3.10
Mabini,2023-07-26,28.20,27.10,30.20,75.00,0.10
Mabini,2023-07-27,28.00,26.60,29.60,78.00,0.00
Mabini,2023-07-28,27.30,25.90,29.40,82.00,3.30
Mabini,2023-07-29,27.90,26.40,30.30,79.00,0.40
Mabini,2023-07-30,28.10,26.80,30.40,79.00,0.10
Mabini,2023-07-31,28.20,26.60,30.60,77.00,0.00
Mabini,2023-08-01,28.50,26.60,31.10,75.00,0.00
Mabini,2023-08-02,28.40,26.50,31.10,76.00,0.00
Mabini,2023-08-03,28.50,26.90,31.30,77.00,0.20
Mabini,2023-08-04,28.40,25.60,31.60,78.00,6.90
Mabini,2023-08-05,28.10,24.50,32.20,82.00,0.10
Mabini,2023-08-06,28.50,25.80,31.40,80.00,1.10
Mabini,2023-08-07,28.80,25.90,31.70,77.00,0.10
